ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA05,norfenefrine,25,mg,O,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA06,phenylephrine,4,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA07,dobutamine,0.5,g,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA08,oxedrine,0.2,g,O,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA08,oxedrine,0.2,g,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA09,metaraminol,50,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA10,methoxamine,30,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA11,mephentermine,30,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA12,dimetofrine,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA13,prenalterol,10,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA14,dopexamine,0.5,g,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA15,gepefrine,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA16,ibopamine,0.3,g,O,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA17,midodrine,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA18,octopamine,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA19,fenoldopam,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA21,cafedrine,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA22,arbutamine,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA23,theodrenaline,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA24,epinephrine,0.5,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA25,amezinium metilsulfate,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA26,ephedrine,50,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA27,droxidopa,1,g,O,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA30,combinations,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,Adrenergic and dopaminergic agents,C01CA51,"etilefrine, combinations",,,,,https://www.whocc.no/atc_ddd_index/?code=C01CA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CE,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,Phosphodiesterase inhibitors,C01CE01,amrinone,0.5,g,P,,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CE,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,Phosphodiesterase inhibitors,C01CE02,milrinone,50,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CE,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,Phosphodiesterase inhibitors,C01CE03,enoximone,1,g,P,,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CE,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,Phosphodiesterase inhibitors,C01CE04,bucladesine,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CE&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CX,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,Other cardiac stimulants,C01CX06,angiotensinamide,5,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CX,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,Other cardiac stimulants,C01CX07,xamoterol,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CX,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,Other cardiac stimulants,C01CX08,levosimendan,11,mg,P,,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01C,https://www.whocc.no/atc_ddd_index/?code=C01C&showdescription=no,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CX,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,Other cardiac stimulants,C01CX09,angiotensin II,,,,,https://www.whocc.no/atc_ddd_index/?code=C01CX&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01D,https://www.whocc.no/atc_ddd_index/?code=C01D&showdescription=no,VASODILATORS USED IN CARDIAC DISEASES,C01DA,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,Organic nitrates,C01DA02,glyceryl trinitrate,5,mg,O,,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01D,https://www.whocc.no/atc_ddd_index/?code=C01D&showdescription=no,VASODILATORS USED IN CARDIAC DISEASES,C01DA,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,Organic nitrates,C01DA02,glyceryl trinitrate,2.5,mg,oral aerosol,,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01D,https://www.whocc.no/atc_ddd_index/?code=C01D&showdescription=no,VASODILATORS USED IN CARDIAC DISEASES,C01DA,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,Organic nitrates,C01DA02,glyceryl trinitrate,2.5,mg,SL,,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01D,https://www.whocc.no/atc_ddd_index/?code=C01D&showdescription=no,VASODILATORS USED IN CARDIAC DISEASES,C01DA,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,Organic nitrates,C01DA02,glyceryl trinitrate,5,mg,TD,,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01D,https://www.whocc.no/atc_ddd_index/?code=C01D&showdescription=no,VASODILATORS USED IN CARDIAC DISEASES,C01DA,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,Organic nitrates,C01DA04,methylpropylpropanediol dinitrate,,,,,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,0
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01D,https://www.whocc.no/atc_ddd_index/?code=C01D&showdescription=no,VASODILATORS USED IN CARDIAC DISEASES,C01DA,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,Organic nitrates,C01DA05,pentaerithrityl tetranitrate,0.12,g,O,,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,1
C,https://www.whocc.no/atc_ddd_index/?code=C&showdescription=no,CARDIOVASCULAR SYSTEM,C01,https://www.whocc.no/atc_ddd_index/?code=C01&showdescription=no,CARDIAC THERAPY,C01D,https://www.whocc.no/atc_ddd_index/?code=C01D&showdescription=no,VASODILATORS USED IN CARDIAC DISEASES,C01DA,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,Organic nitrates,C01DA07,propatylnitrate,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=C01DA&showdescription=no,1
